Year,Category,MatchSec,Date,DayOfWeek,HomeE,HomeJ,AwayE,AwayJ,HomeGoals,AwayGoals,MatchID,Venue,Attendance
2021,Ｊ２,第８節第１日,2021/4/17,土,omiya,大宮,ehime,愛媛,0,1,25432,ＮＡＣＫ,3197
2021,Ｊ２,第８節第１日,2021/4/17,土,chiba,千葉,tochigi,栃木,0,0,25433,フクアリ,3777
2021,Ｊ２,第８節第１日,2021/4/17,土,matsumoto,松本,kofu,甲府,3,3,25434,サンアル,4822
2021,Ｊ２,第８節第１日,2021/4/17,土,okayama,岡山,mito,水戸,1,2,25439,Ｃスタ,2902
2021,Ｊ２,第８節第１日,2021/4/17,土,ryukyu,琉球,tokyov,東京Ｖ,2,0,25440,タピスタ,2308
2021,Ｊ１,第１０節第３日,2021/4/18,日,kawasakif,川崎Ｆ,hiroshima,広島,1,1,25070,等々力,9720
2021,Ｊ１,第１０節第３日,2021/4/18,日,cosaka,Ｃ大阪,urawa,浦和,1,0,25073,ヤンマー,4672
2021,Ｊ１,第１０節第３日,2021/4/18,日,nagoya,名古屋,tosu,鳥栖,1,2,25071,豊田ス,9552
2021,Ｊ１,第１０節第３日,2021/4/18,日,gosaka,Ｇ大阪,shimizu,清水,0,0,25072,パナスタ,4819
2021,Ｊ２,第８節第２日,2021/4/18,日,sagamihara,相模原,iwata,磐田,1,2,25441,ギオンス,3922
2021,Ｊ２,第９節第１日,2021/4/21,水,tokyov,東京Ｖ,kyoto,京都,0,2,25452,味フィ西,1789
2021,Ｊ２,第９節第１日,2021/4/21,水,tochigi,栃木,niigata,新潟,2,2,25444,カンセキ,2951
2021,Ｊ２,第９節第１日,2021/4/21,水,mito,水戸,chiba,千葉,0,1,25443,Ｋｓスタ,1677
2021,Ｊ２,第９節第１日,2021/4/21,水,kanazawa,金沢,akita,秋田,2,1,25448,石川西部,1426
2021,Ｊ２,第９節第１日,2021/4/21,水,iwata,磐田,omiya,大宮,3,2,25449,ヤマハ,3773
2021,Ｊ２,第９節第１日,2021/4/21,水,kitakyushu,北九州,yamaguchi,山口,0,0,25451,ミクスタ,2921
2021,Ｊ２,第９節第１日,2021/4/21,水,kusatsu,群馬,okayama,岡山,1,0,25445,正田スタ,975
2021,Ｊ２,第９節第１日,2021/4/21,水,kofu,甲府,sagamihara,相模原,2,0,25447,ＪＩＴス,3340
2021,Ｊ２,第９節第１日,2021/4/21,水,ehime,愛媛,matsumoto,松本,3,1,25450,ニンスタ,915
2021,Ｊ２,第９節第１日,2021/4/21,水,yamagata,山形,nagasaki,長崎,1,3,25442,ＮＤスタ,2451
2021,Ｊ２,第９節第１日,2021/4/21,水,machida,町田,ryukyu,琉球,3,0,25446,Ｇスタ,1432
2021,Ｊ３,第４節第３日,2021/4/21,水,tottori,鳥取,gifu,岐阜,0,1,25839,Ａｘｉｓ,762
2021,Ｊ１,第１１節第２日,2021/4/22,木,nagoya,名古屋,gosaka,Ｇ大阪,2,0,25075,豊田ス,7463
2021,Ｊ１,第１１節第３日,2021/4/24,土,sapporo,札幌,sendai,仙台,2,1,25076,札幌厚別,4336
2021,Ｊ１,第１１節第３日,2021/4/24,土,yokohamafm,横浜FM,yokohamafc,横浜FC,5,0,25078,日産ス,12297
2021,Ｊ１,第１１節第３日,2021/4/24,土,ftokyo,FC東京,tosu,鳥栖,1,2,25077,味スタ,4914
2021,Ｊ１,第１１節第３日,2021/4/24,土,hiroshima,広島,fukuoka,福岡,1,2,25079,Ｅスタ,7290
2021,Ｊ１,第１１節第３日,2021/4/24,土,kashiwa,柏,tokushima,徳島,5,1,25080,三協Ｆ柏,4374
2021,Ｊ１,第１１節第３日,2021/4/24,土,kashima,鹿島,kobe,神戸,1,1,25081,カシマ,10223
2021,Ｊ２,第１０節第１日,2021/4/24,土,ehime,愛媛,niigata,新潟,0,2,25453,ニンスタ,1491
2021,Ｊ１,第１１節第４日,2021/4/25,日,shimizu,清水,shonan,湘南,1,1,25082,アイスタ,7767
2021,Ｊ１,第１１節第４日,2021/4/25,日,urawa,浦和,oita,大分,3,2,25083,埼玉,9270
2021,Ｊ２,第１０節第２日,2021/4/25,日,akita,秋田,mito,水戸,1,0,25454,ソユスタ,1319
2021,Ｊ２,第１０節第２日,2021/4/25,日,kanazawa,金沢,tochigi,栃木,1,1,25459,石川西部,2413
2021,Ｊ２,第１０節第２日,2021/4/25,日,yamagata,山形,iwata,磐田,1,0,25455,ＮＤスタ,4430
2021,Ｊ２,第１０節第２日,2021/4/25,日,nagasaki,長崎,tokyov,東京Ｖ,1,1,25462,トラスタ,4468
2021,Ｊ２,第１０節第２日,2021/4/25,日,okayama,岡山,kitakyushu,北九州,1,0,25460,Ｃスタ,3547
2021,Ｊ２,第１０節第２日,2021/4/25,日,matsumoto,松本,kusatsu,群馬,1,0,25458,サンアル,6770
2021,Ｊ２,第１０節第２日,2021/4/25,日,yamaguchi,山口,kyoto,京都,0,2,25461,みらスタ,2946
2021,Ｊ２,第１０節第２日,2021/4/25,日,omiya,大宮,machida,町田,0,1,25456,ＮＡＣＫ,3828
2021,Ｊ２,第１０節第２日,2021/4/25,日,chiba,千葉,sagamihara,相模原,0,1,25457,フクアリ,4114
2021,Ｊ２,第１０節第２日,2021/4/25,日,ryukyu,琉球,kofu,甲府,1,0,25463,タピスタ,2333
2021,Ｊ３,第６節第１日,2021/4/25,日,imabari,今治,ysyokohama,YS横浜,1,1,25853,夢スタ,1658
2021,Ｊ３,第６節第１日,2021/4/25,日,tottori,鳥取,sanuki,讃岐,1,0,25852,Ａｘｉｓ,1121
2021,Ｊ３,第６節第１日,2021/4/25,日,numazu,沼津,fujieda,藤枝,1,1,25851,愛鷹,2081
2021,Ｊ３,第６節第１日,2021/4/25,日,kagoshima,鹿児島,miyazaki,宮崎,1,0,25854,白波スタ,4351
2021,Ｊ３,第６節第１日,2021/4/25,日,toyama,富山,gifu,岐阜,1,0,25856,富山,3145
2021,Ｊ３,第６節第１日,2021/4/25,日,kumamoto,熊本,hachinohe,八戸,2,2,25857,えがおＳ,2368
2021,Ｊ１,第２２節第１日,2021/4/29,木・祝,nagoya,名古屋,kawasakif,川崎Ｆ,0,4,25191,豊田ス,9693
2021,Ｊ１,第１２節第１日,2021/5/1,土,fukuoka,福岡,urawa,浦和,2,0,25086,ベススタ,6906
2021,Ｊ１,第１２節第１日,2021/5/1,土,sendai,仙台,kashiwa,柏,1,0,25084,ユアスタ,4292
2021,Ｊ１,第１２節第１日,2021/5/1,土,ftokyo,FC東京,yokohamafm,横浜FM,0,3,25085,味スタ,0
2021,Ｊ１,第１２節第１日,2021/5/1,土,kobe,神戸,hiroshima,広島,3,0,25087,ノエスタ,0
2021,Ｊ１,第１２節第１日,2021/5/1,土,tosu,鳥栖,tokushima,徳島,2,0,25088,駅スタ,6950
2021,Ｊ１,第１２節第１日,2021/5/1,土,yokohamafc,横浜FC,kashima,鹿島,0,3,25089,ニッパツ,4896
2021,Ｊ２,第１１節第１日,2021/5/1,土,akita,秋田,okayama,岡山,0,1,25464,ソユスタ,1427
2021,Ｊ２,第１１節第１日,2021/5/1,土,kyoto,京都,ehime,愛媛,3,2,25469,サンガＳ,0
2021,Ｊ２,第１１節第１日,2021/5/1,土,kusatsu,群馬,yamagata,山形,1,2,25465,正田スタ,2084
2021,Ｊ２,第１１節第１日,2021/5/1,土,kofu,甲府,kanazawa,金沢,2,0,25466,ＪＩＴス,4283
2021,Ｊ２,第１１節第１日,2021/5/1,土,niigata,新潟,chiba,千葉,2,0,25467,デンカＳ,12522
2021,Ｊ２,第１１節第１日,2021/5/1,土,iwata,磐田,tochigi,栃木,3,2,25468,ヤマハ,5396
2021,Ｊ２,第１１節第１日,2021/5/1,土,kitakyushu,北九州,matsumoto,松本,1,2,25470,ミクスタ,2739
2021,Ｊ２,第１１節第１日,2021/5/1,土,sagamihara,相模原,ryukyu,琉球,1,5,25471,ギオンス,1608
2021,Ｊ３,第７節第１日,2021/5/1,土,fujieda,藤枝,toyama,富山,1,1,25858,藤枝サ,1044
2021,Ｊ３,第７節第１日,2021/5/1,土,sanuki,讃岐,numazu,沼津,1,0,25859,ピカスタ,1392
2021,Ｊ１,第１２節第２日,2021/5/2,日,oita,大分,shimizu,清水,1,0,25090,昭和電ド,7246
2021,Ｊ１,第１２節第２日,2021/5/2,日,cosaka,Ｃ大阪,gosaka,Ｇ大阪,1,1,25093,ヤンマー,0
2021,Ｊ１,第１２節第２日,2021/5/2,日,shonan,湘南,sapporo,札幌,0,0,25091,レモンＳ,4956
2021,Ｊ２,第１１節第２日,2021/5/2,日,mito,水戸,nagasaki,長崎,1,0,25472,Ｋｓスタ,2799
2021,Ｊ２,第１１節第２日,2021/5/2,日,machida,町田,yamaguchi,山口,0,2,25474,Ｇスタ,0
2021,Ｊ２,第１１節第２日,2021/5/2,日,tokyov,東京Ｖ,omiya,大宮,1,1,25473,味スタ,0
2021,Ｊ３,第７節第２日,2021/5/2,日,miyazaki,宮崎,imabari,今治,2,1,25862,ユニスタ,1392
2021,Ｊ３,第７節第２日,2021/5/2,日,morioka,岩手,kagoshima,鹿児島,2,1,25861,いわスタ,824
2021,Ｊ３,第７節第２日,2021/5/2,日,hachinohe,八戸,tottori,鳥取,2,0,25860,プラスタ,667
2021,Ｊ３,第７節第２日,2021/5/2,日,nagano,長野,fukushima,福島,0,1,25863,長野Ｕ,2673
2021,Ｊ３,第７節第２日,2021/5/2,日,gifu,岐阜,kumamoto,熊本,0,1,25864,長良川,3678
2021,Ｊ１,第１２節第３日,2021/5/4,火・祝,kawasakif,川崎Ｆ,nagoya,名古屋,3,2,25092,等々力,4954
2021,Ｊ２,第１２節第１日,2021/5/5,水・祝,yamagata,山形,kofu,甲府,2,2,25475,ＮＤスタ,4695
2021,Ｊ２,第１２節第１日,2021/5/5,水・祝,omiya,大宮,niigata,新潟,2,3,25476,ＮＡＣＫ,4275
2021,Ｊ２,第１２節第１日,2021/5/5,水・祝,nagasaki,長崎,akita,秋田,1,2,25481,トラスタ,4430
2021,Ｊ２,第１２節第１日,2021/5/5,水・祝,okayama,岡山,machida,町田,1,2,25478,Ｃスタ,3586
2021,Ｊ２,第１２節第１日,2021/5/5,水・祝,kanazawa,金沢,mito,水戸,2,3,25477,石川西部,1548
2021,Ｊ２,第１２節第１日,2021/5/5,水・祝,ehime,愛媛,iwata,磐田,0,0,25480,ニンスタ,1289
2021,Ｊ２,第１２節第１日,2021/5/5,水・祝,yamaguchi,山口,chiba,千葉,0,1,25479,みらスタ,3129
2021,Ｊ２,第１２節第１日,2021/5/5,水・祝,tokyov,東京Ｖ,kusatsu,群馬,3,1,25482,味スタ,0
2021,Ｊ２,第１２節第１日,2021/5/5,水・祝,matsumoto,松本,sagamihara,相模原,2,1,25483,サンアル,5820
2021,Ｊ２,第１２節第１日,2021/5/5,水・祝,tochigi,栃木,kitakyushu,北九州,1,2,25484,カンセキ,3487
2021,Ｊ２,第１２節第１日,2021/5/5,水・祝,ryukyu,琉球,kyoto,京都,0,0,25485,タピスタ,2437
2021,Ｊ３,第５節第３日,2021/5/5,水・祝,gifu,岐阜,numazu,沼津,3,1,25850,長良川,2184
2021,Ｊ１,第１３節第１日,2021/5/8,土,tosu,鳥栖,hiroshima,広島,0,0,25094,駅スタ,6679
2021,Ｊ１,第１３節第１日,2021/5/8,土,nagoya,名古屋,cosaka,Ｃ大阪,1,0,25103,豊田ス,4898
2021,Ｊ１,第１３節第１日,2021/5/8,土,gosaka,Ｇ大阪,kawasakif,川崎Ｆ,0,2,25102,パナスタ,0
2021,Ｊ２,第１３節第１日,2021/5/8,土,ehime,愛媛,ryukyu,琉球,1,1,25486,ニンスタ,1317
2021,Ｊ１,第１３節第２日,2021/5/9,日,yokohamafm,横浜FM,kobe,神戸,2,0,25095,日産ス,4977
2021,Ｊ１,第１３節第２日,2021/5/9,日,fukuoka,福岡,kashiwa,柏,1,0,25097,ベススタ,4688
2021,Ｊ１,第１３節第２日,2021/5/9,日,shimizu,清水,yokohamafc,横浜FC,1,1,25096,アイスタ,8097
2021,Ｊ１,第１３節第２日,2021/5/9,日,shonan,湘南,oita,大分,2,0,25098,レモンＳ,4943
2021,Ｊ１,第１３節第２日,2021/5/9,日,tokushima,徳島,sapporo,札幌,1,2,25099,鳴門大塚,4954
2021,Ｊ１,第１３節第２日,2021/5/9,日,urawa,浦和,sendai,仙台,2,0,25100,埼玉,4750
2021,Ｊ１,第１３節第２日,2021/5/9,日,kashima,鹿島,ftokyo,FC東京,3,0,25101,カシマ,7346
2021,Ｊ２,第１３節第２日,2021/5/9,日,akita,秋田,iwata,磐田,1,1,25487,ソユスタ,3961
2021,Ｊ２,第１３節第２日,2021/5/9,日,sagamihara,相模原,machida,町田,1,1,25488,ギオンス,2482
2021,Ｊ２,第１３節第２日,2021/5/9,日,niigata,新潟,matsumoto,松本,0,0,25492,デンカＳ,13101
2021,Ｊ２,第１３節第２日,2021/5/9,日,kanazawa,金沢,yamaguchi,山口,0,1,25493,石川西部,2470
2021,Ｊ２,第１３節第２日,2021/5/9,日,mito,水戸,tochigi,栃木,1,1,25489,Ｋｓスタ,3064
2021,Ｊ２,第１３節第２日,2021/5/9,日,chiba,千葉,okayama,岡山,4,2,25490,フクアリ,3528
2021,Ｊ２,第１３節第２日,2021/5/9,日,kofu,甲府,tokyov,東京Ｖ,2,0,25491,ＪＩＴス,4053
2021,Ｊ２,第１３節第２日,2021/5/9,日,kyoto,京都,yamagata,山形,1,0,25494,サンガＳ,0
2021,Ｊ２,第１３節第２日,2021/5/9,日,kusatsu,群馬,omiya,大宮,1,1,25495,正田スタ,2340
2021,Ｊ２,第１３節第２日,2021/5/9,日,kitakyushu,北九州,nagasaki,長崎,0,1,25496,ミクスタ,2926
2021,Ｊ１,第２０節第１日,2021/5/12,水,gosaka,Ｇ大阪,hiroshima,広島,1,2,25167,パナスタ,0
2021,Ｊ１,第２０節第１日,2021/5/12,水,kawasakif,川崎Ｆ,sendai,仙台,2,2,25165,等々力,4752
2021,Ｊ１,第２１節第１日,2021/5/12,水,nagoya,名古屋,kashima,鹿島,0,2,25181,豊田ス,4844
2021,Ｊ１,第１４節第１日,2021/5/15,土,shimizu,清水,nagoya,名古屋,0,3,25105,アイスタ,8524
2021,Ｊ１,第１４節第１日,2021/5/15,土,sendai,仙台,fukuoka,福岡,0,1,25104,ユアスタ,6249
2021,Ｊ１,第１４節第１日,2021/5/15,土,kashima,鹿島,yokohamafm,横浜FM,5,3,25106,カシマ,11630
2021,Ｊ１,第１４節第１日,2021/5/15,土,kobe,神戸,cosaka,Ｃ大阪,1,1,25111,ノエスタ,4333
2021,Ｊ１,第１４節第１日,2021/5/15,土,kashiwa,柏,ftokyo,FC東京,0,4,25107,三協Ｆ柏,4484
2021,Ｊ１,第１４節第１日,2021/5/15,土,oita,大分,tosu,鳥栖,1,1,25109,昭和電ド,5037
2021,Ｊ１,第１４節第１日,2021/5/15,土,hiroshima,広島,tokushima,徳島,0,1,25108,Ｅスタ,3190
2021,Ｊ１,第１４節第１日,2021/5/15,土,yokohamafc,横浜FC,shonan,湘南,2,0,25110,ニッパツ,4770
2021,Ｊ２,第１４節第１日,2021/5/15,土,kofu,甲府,akita,秋田,1,0,25497,ＪＩＴス,4129
2021,Ｊ２,第１４節第１日,2021/5/15,土,iwata,磐田,kusatsu,群馬,1,0,25499,ヤマハ,5848
2021,Ｊ２,第１４節第１日,2021/5/15,土,nagasaki,長崎,chiba,千葉,2,2,25501,トラスタ,2916
2021,Ｊ２,第１４節第１日,2021/5/15,土,yamaguchi,山口,sagamihara,相模原,1,0,25500,みらスタ,1733
2021,Ｊ２,第１４節第１日,2021/5/15,土,matsumoto,松本,kanazawa,金沢,0,0,25498,サンアル,6601
2021,Ｊ２,第１４節第１日,2021/5/15,土,ryukyu,琉球,tochigi,栃木,4,2,25502,タピスタ,2188
2021,Ｊ３,第８節第１日,2021/5/15,土,kagoshima,鹿児島,fujieda,藤枝,0,3,25865,白波スタ,1838
2021,Ｊ１,第１４節第２日,2021/5/16,日,kawasakif,川崎Ｆ,sapporo,札幌,2,0,25112,等々力,4932
2021,Ｊ１,第１４節第２日,2021/5/16,日,gosaka,Ｇ大阪,urawa,浦和,0,3,25113,パナスタ,0
2021,Ｊ２,第１４節第２日,2021/5/16,日,yamagata,山形,ehime,愛媛,1,0,25503,ＮＤスタ,3690
2021,Ｊ２,第１４節第２日,2021/5/16,日,omiya,大宮,okayama,岡山,0,0,25504,ＮＡＣＫ,3890
2021,Ｊ２,第１４節第２日,2021/5/16,日,kyoto,京都,mito,水戸,1,0,25505,サンガＳ,3654
2021,Ｊ２,第１４節第２日,2021/5/16,日,machida,町田,niigata,新潟,2,1,25507,Ｇスタ,3430
2021,Ｊ２,第１４節第２日,2021/5/16,日,tokyov,東京Ｖ,kitakyushu,北九州,2,0,25506,味スタ,1743
2021,Ｊ３,第８節第２日,2021/5/16,日,morioka,岩手,gifu,岐阜,0,2,25866,いわスタ,1007
2021,Ｊ３,第８節第２日,2021/5/16,日,imabari,今治,sanuki,讃岐,1,1,25868,夢スタ,1267
2021,Ｊ３,第８節第２日,2021/5/16,日,ysyokohama,YS横浜,miyazaki,宮崎,0,2,25867,ニッパツ,1082
2021,Ｊ３,第８節第２日,2021/5/16,日,kumamoto,熊本,nagano,長野,2,0,25870,えがおＳ,1559
2021,Ｊ３,第８節第２日,2021/5/16,日,fukushima,福島,hachinohe,八戸,2,0,25871,郡山西部,1002
2021,Ｊ３,第８節第２日,2021/5/16,日,toyama,富山,numazu,沼津,3,0,25869,富山,1762
2021,Ｊ２,第１５節第１日,2021/5/19,水,akita,秋田,yamaguchi,山口,1,1,25508,ソユスタ,1084
2021,Ｊ１,第１５節第１日,2021/5/22,土,sapporo,札幌,shimizu,清水,2,0,25114,札幌ド,3334
2021,Ｊ１,第１５節第１日,2021/5/22,土,sendai,仙台,oita,大分,2,1,25115,ユアスタ,5045
2021,Ｊ１,第１５節第１日,2021/5/22,土,tosu,鳥栖,kashima,鹿島,2,1,25116,駅スタ,7079
2021,Ｊ１,第１５節第１日,2021/5/22,土,kawasakif,川崎Ｆ,yokohamafc,横浜FC,3,1,25117,等々力,4942
2021,Ｊ１,第１５節第１日,2021/5/22,土,urawa,浦和,kobe,神戸,2,0,25118,埼玉,4917
2021,Ｊ１,第１５節第１日,2021/5/22,土,fukuoka,福岡,shonan,湘南,2,1,25120,ベススタ,4117
2021,Ｊ１,第１５節第１日,2021/5/22,土,yokohamafm,横浜FM,kashiwa,柏,1,1,25119,日産ス,4941
2021,Ｊ１,第１５節第１日,2021/5/22,土,tokushima,徳島,nagoya,名古屋,0,0,25121,鳴門大塚,5738
2021,Ｊ１,第１５節第１日,2021/5/22,土,ftokyo,FC東京,gosaka,Ｇ大阪,1,0,25122,味スタ,4886
2021,Ｊ２,第１５節第２日,2021/5/22,土,ryukyu,琉球,yamagata,山形,0,2,25509,タピスタ,1627
2021,Ｊ１,第１５節第２日,2021/5/23,日,cosaka,Ｃ大阪,hiroshima,広島,1,2,25123,ヤンマー,0
2021,Ｊ２,第１５節第３日,2021/5/23,日,okayama,岡山,nagasaki,長崎,0,1,25515,Ｃスタ,0
2021,Ｊ２,第１５節第３日,2021/5/23,日,tochigi,栃木,matsumoto,松本,3,0,25511,カンセキ,7461
2021,Ｊ２,第１５節第３日,2021/5/23,日,kitakyushu,北九州,omiya,大宮,3,1,25516,ミクスタ,2180
2021,Ｊ２,第１５節第３日,2021/5/23,日,mito,水戸,kofu,甲府,0,1,25510,Ｋｓスタ,2341
2021,Ｊ２,第１５節第３日,2021/5/23,日,chiba,千葉,machida,町田,1,1,25512,フクアリ,3679
2021,Ｊ２,第１５節第３日,2021/5/23,日,niigata,新潟,kyoto,京都,0,1,25513,デンカＳ,12684
2021,Ｊ２,第１５節第３日,2021/5/23,日,kanazawa,金沢,kusatsu,群馬,1,1,25514,石川西部,1446
2021,Ｊ２,第１５節第３日,2021/5/23,日,tokyov,東京Ｖ,iwata,磐田,0,2,25517,味スタ,3527
2021,Ｊ１,第１６節第１日,2021/5/26,水,hiroshima,広島,urawa,浦和,2,2,25128,Ｅスタ,3681
2021,Ｊ１,第１６節第１日,2021/5/26,水,shonan,湘南,kawasakif,川崎Ｆ,1,1,25129,レモンＳ,4947
2021,Ｊ１,第１６節第１日,2021/5/26,水,oita,大分,yokohamafm,横浜FM,0,1,25132,昭和電ド,3545
2021,Ｊ１,第１６節第１日,2021/5/26,水,nagoya,名古屋,sendai,仙台,0,1,25133,豊田ス,4999
2021,Ｊ１,第１６節第１日,2021/5/26,水,kashiwa,柏,kobe,神戸,1,2,25126,三協Ｆ柏,4353
2021,Ｊ１,第１６節第１日,2021/5/26,水,yokohamafc,横浜FC,fukuoka,福岡,1,1,25127,ニッパツ,3311
2021,Ｊ１,第１６節第１日,2021/5/26,水,shimizu,清水,ftokyo,FC東京,3,0,25130,アイスタ,4919
2021,Ｊ１,第１６節第１日,2021/5/26,水,kashima,鹿島,cosaka,Ｃ大阪,1,0,25125,カシマ,5977
2021,Ｊ１,第１６節第１日,2021/5/26,水,sapporo,札幌,tosu,鳥栖,0,0,25124,札幌ド,3362
2021,Ｊ３,第６節第２日,2021/5/26,水,fukushima,福島,morioka,岩手,2,1,25855,とうスタ,264
2021,Ｊ１,第１６節第２日,2021/5/27,木,gosaka,Ｇ大阪,tokushima,徳島,2,1,25131,パナスタ,0
2021,Ｊ２,第１５節第４日,2021/5/27,木,sagamihara,相模原,ehime,愛媛,0,1,25518,ギオンス,841
2021,Ｊ１,第１７節第１日,2021/5/29,土,kashiwa,柏,sapporo,札幌,1,2,25134,三協Ｆ柏,4270
2021,Ｊ２,第１６節第１日,2021/5/29,土,nagasaki,長崎,yamaguchi,山口,3,0,25521,トラスタ,3982
2021,Ｊ２,第１６節第１日,2021/5/29,土,omiya,大宮,chiba,千葉,0,2,25520,ＮＡＣＫ,4351
2021,Ｊ２,第１６節第１日,2021/5/29,土,kusatsu,群馬,tochigi,栃木,0,0,25519,正田スタ,1935
2021,Ｊ２,第１６節第１日,2021/5/29,土,tokyov,東京Ｖ,akita,秋田,3,1,25522,味スタ,2242
2021,Ｊ２,第１６節第１日,2021/5/29,土,iwata,磐田,kanazawa,金沢,1,0,25523,ヤマハ,4366
2021,Ｊ３,第９節第１日,2021/5/29,土,fujieda,藤枝,kumamoto,熊本,0,1,25872,藤枝サ,1219
2021,Ｊ１,第１７節第２日,2021/5/30,日,yokohamafm,横浜FM,shimizu,清水,2,1,25135,日産ス,4945
2021,Ｊ１,第１７節第２日,2021/5/30,日,kobe,神戸,tosu,鳥栖,1,1,25138,ノエスタ,4795
2021,Ｊ１,第１７節第２日,2021/5/30,日,ftokyo,FC東京,hiroshima,広島,0,0,25136,味スタ,4954
2021,Ｊ１,第１７節第２日,2021/5/30,日,sendai,仙台,cosaka,Ｃ大阪,1,1,25137,ユアスタ,8346
2021,Ｊ１,第１７節第２日,2021/5/30,日,oita,大分,fukuoka,福岡,2,1,25140,昭和電ド,5793
2021,Ｊ１,第１７節第２日,2021/5/30,日,tokushima,徳島,shonan,湘南,1,1,25139,鳴門大塚,5167
2021,Ｊ１,第１７節第２日,2021/5/30,日,gosaka,Ｇ大阪,yokohamafc,横浜FC,2,0,25141,パナスタ,0
2021,Ｊ１,第１７節第２日,2021/5/30,日,urawa,浦和,nagoya,名古屋,0,0,25142,埼玉,4685
2021,Ｊ１,第１７節第２日,2021/5/30,日,kawasakif,川崎Ｆ,kashima,鹿島,2,1,25143,等々力,4958
2021,Ｊ２,第１６節第２日,2021/5/30,日,matsumoto,松本,okayama,岡山,1,3,25524,サンアル,6710
2021,Ｊ２,第１６節第２日,2021/5/30,日,yamagata,山形,sagamihara,相模原,2,0,25525,ＮＤスタ,4821
2021,Ｊ２,第１６節第２日,2021/5/30,日,niigata,新潟,ryukyu,琉球,2,1,25526,デンカＳ,14759
2021,Ｊ２,第１６節第２日,2021/5/30,日,kyoto,京都,kofu,甲府,0,0,25527,サンガＳ,4781
2021,Ｊ２,第１６節第２日,2021/5/30,日,machida,町田,kitakyushu,北九州,0,1,25528,Ｇスタ,2005
2021,Ｊ２,第１６節第２日,2021/5/30,日,ehime,愛媛,mito,水戸,0,5,25529,ニンスタ,1432
2021,Ｊ３,第９節第２日,2021/5/30,日,numazu,沼津,fukushima,福島,0,1,25874,愛鷹,1514
2021,Ｊ３,第９節第２日,2021/5/30,日,hachinohe,八戸,imabari,今治,2,1,25873,プラスタ,1016
2021,Ｊ３,第９節第２日,2021/5/30,日,tottori,鳥取,toyama,富山,0,3,25875,Ａｘｉｓ,1156
2021,Ｊ３,第９節第２日,2021/5/30,日,sanuki,讃岐,morioka,岩手,1,1,25876,ピカスタ,1358
2021,Ｊ３,第９節第２日,2021/5/30,日,nagano,長野,kagoshima,鹿児島,1,2,25877,長野Ｕ,2366
2021,Ｊ３,第９節第２日,2021/5/30,日,gifu,岐阜,ysyokohama,YS横浜,1,2,25878,長良川,3016
2021,Ｊ１,第１９節第２日,2021/6/2,水,shonan,湘南,gosaka,Ｇ大阪,0,0,25159,レモンＳ,4610
2021,Ｊ１,第２１節第２日,2021/6/2,水,yokohamafc,横浜FC,kawasakif,川崎Ｆ,0,2,25174,ニッパツ,4855
2021,Ｊ２,第１７節第１日,2021/6/4,金,kusatsu,群馬,mito,水戸,2,1,25530,正田スタ,1061
2021,Ｊ２,第１７節第２日,2021/6/5,土,yamaguchi,山口,ehime,愛媛,2,2,25531,みらスタ,3386
2021,Ｊ２,第１７節第２日,2021/6/5,土,kitakyushu,北九州,iwata,磐田,0,2,25534,ミクスタ,4333
2021,Ｊ２,第１７節第２日,2021/6/5,土,kofu,甲府,niigata,新潟,2,2,25532,ＪＩＴス,5756
2021,Ｊ２,第１７節第２日,2021/6/5,土,matsumoto,松本,machida,町田,1,5,25533,サンアル,5977
2021,Ｊ２,第１７節第２日,2021/6/5,土,sagamihara,相模原,nagasaki,長崎,0,1,25536,ギオンス,1715
2021,Ｊ２,第１７節第２日,2021/6/5,土,akita,秋田,ryukyu,琉球,1,1,25535,ソユスタ,2030
2021,Ｊ２,第１７節第２日,2021/6/5,土,okayama,岡山,tokyov,東京Ｖ,0,1,25537,Ｃスタ,2735
2021,Ｊ３,第１０節第１日,2021/6/5,土,ysyokohama,YS横浜,tottori,鳥取,2,1,25879,ニッパツ,1135
